# temperature RVB Gap, Tc_RVB, chemical potential mu #num of iterations
# doping= 0.05
0.001 0.309475457974 3589.9153125 -0.00464357455826 28
0.00303448275862 0.309272694818 3587.56325989 -0.00464179170594 9
0.00506896551724 0.308390425016 3577.32893019 -0.00463323074467 13
0.00710344827586 0.306050474063 3550.18549913 -0.00461063647684 15
0.00913793103448 0.301104610167 3492.81347794 -0.00456832687761 17
0.0111724137931 0.292419702798 3392.06855245 -0.00450821422524 19
0.0132068965517 0.278983111093 3236.20408868 -0.00443733275237 22
0.0152413793103 0.259706493186 3012.59532096 -0.00436372992087 25
0.017275862069 0.23298715455 2702.65099278 -0.0042937746203 31
0.0193103448276 0.195811829037 2271.41721683 -0.0042318002618 42
0.0213448275862 0.18491676275 2145.0344479 -0.00428739643155 4
0.0233793103448 0.0274924726235 318.912682433 -0.00415787044312 194
0.0254137931034 0.0199181577775 231.050630218 -0.00428882175142 10
0.0274482758621 0.0103688137471 120.278239467 -0.00442318304939 11
0.0294827586207 0.00374014222843 43.3856498498 -0.00456148374554 12
0.0315172413793 0.000906109854397 10.510874311 -0.00470320789986 13
0.0335517241379 0.000167451584112 1.9424383757 -0.00484796291579 13
0.0355862068966 2.41424436212e-05 0.280052346006 -0.00499575228015 13
0.0376206896552 2.76993176083e-06 0.0321312084256 -0.00514652661306 13
0.0396551724138 2.57379701472e-07 0.00298560453708 -0.00530019553679 13
0.0416896551724 2.03734784535e-07 0.00236332350061 -0.00537845566036 3
0.043724137931 2.03734784535e-07 0.00236332350061 -0.00537845566036 2
0.0457586206897 2.03734784535e-07 0.00236332350061 -0.00537845566036 2
0.0477931034483 2.03734784535e-07 0.00236332350061 -0.00537845566036 2
0.0498275862069 1.51955169915e-07 0.00176267997102 -0.00574293620005 3
0.0518620689655 1.51955169915e-07 0.00176267997102 -0.00574293620005 2
0.0538965517241 1.51955169915e-07 0.00176267997102 -0.00574293620005 2
0.0559310344828 1.51955169915e-07 0.00176267997102 -0.00574293620005 2
0.0579655172414 1.51955169915e-07 0.00176267997102 -0.00574293620005 2
0.06 1.51955169915e-07 0.00176267997102 -0.00574293620005 2
